更新时间,#genre#
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40『线路08』$1920x1080
翡翠台,http://r.jdshipin.com/GeWKr?id=fct406
翡翠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null/AKTV.m3u8$1920x1080
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2$1920x1080
TVB Plus,http://aktv-stream.m16tv.cfd/stream/aktv/tvbplus/AKTV.m3u8$1920x1080
TVB Plus,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=m22905da1d346&ct=18336&tsum=3b4998c4f5367bb820165f66b0caab0e$1920x1080
TVB Plus,http://cdn.132.us.kg/live/tvbp/stream.m3u8$1920x1080
TVB Plus,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=MFCF3274854132748541&ct=19254&tsum=699466c18aac56202ad1d2843fd21032$1920x1080
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
TVB Plus,https://stream1.freetv.fun/tvb-j2-1.m3u8
TVB Plus,http://aktv_stream1.m16tv.cfd/stream/aktv/tvbplus/AKTV.m3u8$1920x1080
TVB无线新闻台,https://nothingbe.serv00.net/tvb.php?id=C&type=hd$1920x1080
TVB无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn$1920x1080
TVB无线新闻台,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路1』|1920x1080
TVB无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn$LR•IPV4『线路4』|1920x1080
TVB无线新闻台,http://aktv-stream.m16tv.cfd/stream/aktv/null-1/AKTV.m3u8$1920x1080
TVB无线新闻台,http://aktv-stream.m16tv.cfd/stream/aktv2/null-1/AKTV.m3u8$1920x1080
TVB无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw$1920x1080
TVB无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt$1920x1080
TVB无线新闻台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-1/AKTV.m3u8$1920x1080
TVB无线新闻台,http://aktv_stream1.m16tv.cfd/stream/aktv2/null-1/AKTV.m3u8$1920x1080
TVB无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
TVB无线新闻台,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
TVB无线新闻台,http://php.jdshipin.com/PLTV/iptv.php?id=wxxwt$1920x1080
TVB无线新闻台,http://php.jdshipin.com/smt.php?id=inews_twn$1920x1080
TVB无线新闻台,https://edge2a.v2h-cdn.com/news/news.stream/chunklist.m3u8
TVB无线新闻台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-20/AKTV.m3u8$1920x1080
TVB无线新闻台,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$1920x1080
TVB无线新闻台,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8
TVB无线新闻台,http://r.jdshipin.com/CkuBd
TVB无线新闻台,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
TVB无线新闻台,http://cdn.iptv8k.top/dl/jspd.php?id=2$1920x1080
TVB无线新闻台,https://stream1.freetv.fun/678d877ac436471c003e6f566eaa81b022de75dca45be60e1660efbf223765ca.m3u8
TVB无线新闻台,https://haoyunlai.serv00.net/Smartv-1.php?id=inews_twn
TVB明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn$1920x1080
TVB明珠台,http://aktv-stream.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8$1920x1080
TVB明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2$1920x1080
TVB明珠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8$1920x1080
TVB明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
TVB明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.2:11111$1920x1080
TVB明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.123:11111$1920x1080
TVB明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.124:11111$1920x1080
TVB明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt$1920x1080
TVB明珠台,http://php.jdshipin.com/smt.php?id=pearl_twn$1920x1080
TVB明珠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=mzt$1920x1080
TVB明珠台,http://120.198.101.106:9901/tsfile/live/1008_1.m3u8?key=txiptv
TVB明珠台,http://r.jdshipin.com/GeWKr?id=mzt720
TVB明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
TVB明珠台,http://php.jdshipin.com:8880/iptv.php?id=mzt$1920x1080
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.123:11111$1920x1080
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.2:11111$1920x1080
明珠台,https://pull-l3-cny.douyincdn.com/live/stream-19882782022122523487.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
明珠台,http://120.198.101.106:9901/tsfile/live/1008_1.m3u8
明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt$1920x1080
明珠台,http://php.jdshipin.com:8880/iptv.php?id=mzt$1920x1080
明珠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8$1920x1080
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn$1920x1080
明珠台,http://php.jdshipin.com/smt.php?id=pearl_twn$1920x1080
明珠台,http://aktv-stream.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8$1920x1080
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.124:11111$1920x1080
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2$1920x1080
明珠台,http://50.7.234.10:8278/pearl_twn/playlist.m3u8?tid=MC6C7041327570413275&ct=19226&tsum=681972baf66d69caf7cccc92a90e5aad$1920x1080
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720$订阅源
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720$
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe$1920x1080
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe$1920x1080
TVB星河,http://aktv.top/AKTV/live/aktv/tvb/AKTV.m3u8
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe$1920x1080
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe$1920x1080
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe$1920x1080
TVB星河,http://aktv_stream1.m16tv.cfd/stream/aktv2/tvb/AKTV.m3u8$1920x1080
TVB星河,http://aktv.top/AKTV/live/aktv2/tvb/AKTV.m3u8
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh$1920x1080
TVB娱乐新闻台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2$1920x1080
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw$1920x1080
TVB经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic$1920x1080
TVB经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic$IPV4『线路1』|1920x1080
TVB经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic$IPV4『线路2』|1920x1080
VIUTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源-1920x1080
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv$1920x1080
VIUTV,http://aktv-stream.m16tv.cfd/stream/useradd1/viutv/AKTV.m3u8$1920x1080
VIUTV,http://r.jdshipin.com/vSJvl
VIUTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8
VIUTV,https://pull-l3-cny.douyincdn.com/live/stream-19882782023020815128.m3u8
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$1920x1080
VIUTV,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs
VIUTV,http://aktv_stream1.m16tv.cfd/stream/useradd1/viutv/AKTV.m3u8$1920x1080
VIUTV,https://stream1.freetv.fun/viutv-4.m3u8
VIUTV,https://cdn.iptv8k.top/dl/jrys.php?id=78&time=20240926215313&ip=111.229.253.40$1920x1080
VIUTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源
VIUTV,http://r.jdshipin.com/vSJvl$订阅源
VIUTV,http://r.jdshipin.com/vSJvl$IPV4『线路10』
VIUTV6,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
ViuTVsix,https://live.hkdvb.com/hls/live/96.m3u8?token=275839252942857$订阅源
RTHK31,https://cdn5.163189.xyz/live/rthk31/stream.m3u8$1920x1080
RTHK31,http://ku9.3n.cc/smt.php?id=rhk31_twn$1920x1080
RTHK31,https://stream1.freetv.fun/rthk-31-1.ctv
RTHK31,http://50.7.234.10:8278/rhk31_twn/playlist.m3u8?tid=MA6A6225600662256006&ct=19249&tsum=7b0adccccff4fded44e906e9d848ee35$1920x1080
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream4/streamPlaylist.m3u8
RTHK32,http://ku9.3n.cc/smt.php?id=rhk32_twn$1920x1080
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
RTHK32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8$1920x1080
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32$1920x1080
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32$1920x1080
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
RTHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=MD9D3680764436807644&ct=19234&tsum=6c3d17c15f8d4a4a0537ef1cb7c1cc45$1920x1080
RTHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=MDBD4704174447041744&ct=19249&tsum=763ebe53fc33677d02ebf83b4d558d33$1920x1080
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8$订阅源
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8$订阅源
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8$IPV4『线路3』
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8$IPV4『线路6』
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8$IPV4『线路14』
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8$IPV4『线路17』
RTHK33,https://stream1.freetv.fun/rthk33-1.m3u8
RTHK34,https://stream1.freetv.fun/rthk34-1.m3u8
RTHK35,https://stream1.freetv.fun/rthk35-1.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
星空卫视,http://171.213.198.17:8088/udp/239.93.0.156:2193
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193
星空卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111$1920x1080
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40$1920x1080
星空卫视,http://wouu.net:9977/udp/239.93.1.10:2193
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-14.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-7.ctv
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://119.32.12.17:2901/udp/224.1.100.13:11111
星空国际,http://13457610200.8866.org:2018/live/星空国际/index.m3u8
星空国际,http://13457610200.8866.org:2018/live/星空国际/index.m3u8$IPV4『线路1』
星空国际,http://13457610200.8866.org:2018/live/星空国际/index.m3u8$IPV4『线路2』
星空国际,http://13457610200.8866.org:2018/live/星空国际/index.m3u8$IPV4『线路3』
NOW 星影,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8
NOW 爆谷,http://aktv.top/AKTV/live/aktv2/now-1/AKTV.m3u8
NOW 爆谷,https://dko29we9nm1rd.cloudfront.net/hls/CH133/index.m3u8
HOY TV,http://cdn.132.us.kg/live/hoy/stream.m3u8$1920x1080
HOY 國際財經台,https://live.hkdvb.com/hls/live/76.m3u8?token=275839252942857$订阅源
天映频道,http://50.7.234.10:8278/Celestial/playlist.m3u8?tid=MB0B6153961161539611&ct=19955&tsum=595ff8b4e51dcb87b06c193bdd260231$1920x1080
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8$1920x1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$1920x1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$订阅源-1280x720|1920x1080
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8$订阅源-1280x720|1920x1080
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8$订阅源|1920x1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$订阅源|1920x1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路1』|1920x1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路2』|1920x1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路3』|1920x1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路4』|1920x1080
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路5』|1920x1080
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8$IPV4『线路6』|1920x1080
美亚电影台,http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
美亚电影台,http://aktv_stream1.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8$1920x1080
美亚电影台,http://php.jdshipin.com/TVOD/iptv.php?id=meiya$1920x1080
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya$1920x1080
美亚电影台,https://stream1.freetv.fun/mei-ya-dian-ying-2.m3u8
美亚电影台,https://stream1.freetv.fun/mei-ya-dian-ying-2.ctv
美亚电影台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/meiyamovie_twn/playlist.m3u8$1920x1080
美亚电影台,http://aktv-stream.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8$1920x1080
美亚电影台,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=MD3D6323299363232993&ct=18392&tsum=3f73f541d33abe71140d28ada99a071b$1920x1080
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn$1920x1080
美亚电影台,http://ku9.3n.cc/smt.php?id=meiyamovie_twn$1920x1080
美亚电影台,https://stream1.freetv.fun/mei-ya-dian-ying-5.ctv
美亚电影台,https://haoyunlai.serv00.net/Smartv-1.php?id=meiyamovie_twn
美亚电影台,https://stream1.freetv.fun/mei-ya-dian-ying-1.ctv
台湾,#genre#
中天新闻,https://zt.dracwoundshop.eu.org/live/stream.m3u8$1920x1080
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-3.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-7.m3u8
中天新闻,http://122.117.71.103:8540/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$1920x1080
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中天新闻,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1$1920x1080
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=23$订阅源|1920x1080
中天新闻,http://aktv_stream1.m16tv.cfd/stream/aktv/null-8/AKTV.m3u8$1920x1080
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
中天新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ctinews
中天新闻,https://tv.iill.top/litv/4gtv-4gtv009
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-2.m3u8
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1$订阅源-1920x1080|1920x1080
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=23$1920x1080
中天新闻,http://122.117.71.103:8540/http/220.130.87.218:8081/hls/78/80/ch063max.m3u8$1920x1080
中天新闻,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/ctinews/playlist.m3u8$1920x1080
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-5.m3u8
中天新闻,https://stream1.freetv.fun/0efa038ef8b00da22a46c019893c5170b1b49731e8b26ede0655c7f76e5dbfa7.m3u8
中天新闻,http://aktv_stream1.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8$1920x1080
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1$订阅源|1920x1080
中天新闻,http://aktv-stream.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8$1920x1080
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-4.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8$订阅源
中天新闻,https://www.youtube.com/watch?v=oIgbl7t0S_w
中天新闻,https://www.youtube.com/watch?v=vr3XyVCR4T0
中天新闻,http://146.56.151.147:5000/litv/4gtv-4gtv009
中天新闻,http://146.56.151.147:5000/youtube/oIgbl7t0S_w
寰宇新闻,https://tv.iill.top/litv/litv-longturn14
寰宇新闻,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/huanyuxinwen_twn/playlist.m3u8$1920x1080
寰宇新闻,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
寰宇新闻,http://aktv_stream1.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8$1920x1080
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
寰宇新闻,http://122.117.71.103:8548/http/220.130.87.218:8081/hls/76/818/ch062.m3u8$1920x1080
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-1.m3u8
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
寰宇新闻,http://cdn.iptv8k.top/dl/jspd.php?id=7$1920x1080
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-4.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-5.m3u8
寰宇新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-14/AKTV.m3u8$1920x1080
寰宇新闻,http://cdn.iptv8k.top/dl/jspd.php?id=7$订阅源|1920x1080
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-2.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-6.m3u8
寰宇新闻,http://aktv-stream.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8$1920x1080
寰宇新闻,http://122.117.71.103:8548/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$1920x1080
寰宇新闻,http://xn--94q.l5.ca/daili/Smartv.php?id=huanyuxinwen_twn
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-7.m3u8
寰宇新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=huanyuxinwen_twn
寰宇新闻,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8$订阅源
寰宇新闻,http://146.56.151.147:5000/litv/litv-longturn14
寰宇新闻,http://146.56.151.147:5000/youtube/6IquAgfvYmc
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8$1920x1080
台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8$1920x1080
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8$1920x1080
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8$1920x1080
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-20.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-16.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-9.m3u8
台视新闻,http://aktv-stream.m16tv.cfd/stream/taiwan/null-15/AKTV.m3u8$1920x1080
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8$1920x1080
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-22.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-5.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top$1920x1080
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-18.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-15.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-11.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-10.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-7.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-14.m3u8
台视新闻,http://222.128.55.152:9080/live/ts.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-8.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8$1920x1080
台视新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-15/AKTV.m3u8$1920x1080
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-3.m3u8
台视新闻,https://tv.iill.top/litv/4gtv-4gtv051
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8
台视新闻,http://xn--94q.l5.ca/daili/Smartv.php?id=ttvnews_twn
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-13.m3u8
年代新闻,http://122.117.71.103:8538/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$1920x1080
年代新闻,http://50.7.234.10:8278/niandainews_twn/playlist.m3u8?tid=m062d2322888417909285&ct=17874&tsum=da6e0908f8df0e85b37f9d93167b9fcd$1920x1080
年代新闻,http://ku9.3n.cc/smt.php?id=niandainews_twn$1920x1080
年代新闻,http://122.117.71.103:8538/http/61.222.53.250:8081/hls/67/809/ch27.m3u8$1920x1080
年代新闻,http://122.117.71.103:8538/http/61.222.53.250:8081/hls/67/809/ch27.m3u8$订阅源|1920x1080
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS,http://146.56.151.147:5000/litv/4gtv-4gtv073
TVBS,http://146.56.151.147:5000/youtube/YvdcZ_jpLXE
TVBS新闻,http://aktv-stream.m16tv.cfd/stream/aktv3/null-2/AKTV.m3u8$1920x1080
TVBS新闻,http://aktv_stream1.m16tv.cfd/stream/aktv/tvbs-1/AKTV.m3u8$1920x1080
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
TVBS新闻,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8
TVBS新闻,http://146.56.151.147:5000/litv/4gtv-4gtv072
TVBS新闻,http://146.56.151.147:5000/youtube/2mCSYvcfhtc
TVBS欢乐,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MBCB7220883472208834&ct=19234&tsum=82bece8e29754b899ffb60e5246dfc74$1920x1080
TVBS欢乐,http://146.56.151.147:5000/litv/4gtv-4gtv068
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$LR•IPV4『线路8』|1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$LR•IPV4『线路2』|1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路3』|1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路6』|1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路11』|1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$1920x1080
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$IPV4『线路12』|1920x1080
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$IPV4『线路17』|1920x1080
东森新闻,http://122.117.71.103:8539/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$1920x1080
东森新闻,https://tv.iill.top/litv/4gtv-4gtv152
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-5.ctv
东森新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-10/AKTV.m3u8$1920x1080
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.m3u8
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=m1785954e5a67&ct=18336&tsum=ce82c650c85a63fe1ead9e30f2d4bfb4$1920x1080
东森新闻,http://122.117.71.103:8539/http/220.130.87.218:8081/hls/63/805/ch010.m3u8$1920x1080
东森新闻,http://aktv-stream.m16tv.cfd/stream/aktv2/null/AKTV.m3u8$1920x1080
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-2.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
东森新闻,http://aktv_stream1.m16tv.cfd/stream/aktv2/null/AKTV.m3u8$1920x1080
东森新闻,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8$1920x1080
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-7.ctv
